"startTime";"endTime";"Electricity production in Finland"
"2024-01-22T20:15:00.000Z";"2024-01-22T20:30:00.000Z";12824
"2024-01-22T20:30:00.000Z";"2024-01-22T20:45:00.000Z";12776.3
"2024-01-22T20:45:00.000Z";"2024-01-22T21:00:00.000Z";12658.8
"2024-01-22T21:00:00.000Z";"2024-01-22T21:15:00.000Z";12479.9
"2024-01-22T21:15:00.000Z";"2024-01-22T21:30:00.000Z";12330
"2024-01-22T21:30:00.000Z";"2024-01-22T21:45:00.000Z";12261.5
"2024-01-22T21:45:00.000Z";"2024-01-22T22:00:00.000Z";12252.1
"2024-01-22T22:00:00.000Z";"2024-01-22T22:15:00.000Z";12303.8
"2024-01-22T22:15:00.000Z";"2024-01-22T22:30:00.000Z";12344.1
"2024-01-22T22:30:00.000Z";"2024-01-22T22:45:00.000Z";12330.7
"2024-01-22T22:45:00.000Z";"2024-01-22T23:00:00.000Z";12394.9
"2024-01-22T23:00:00.000Z";"2024-01-22T23:15:00.000Z";12475.4
"2024-01-22T23:15:00.000Z";"2024-01-22T23:30:00.000Z";12438.7
"2024-01-22T23:30:00.000Z";"2024-01-22T23:45:00.000Z";12381.1
"2024-01-22T23:45:00.000Z";"2024-01-23T00:00:00.000Z";12385.1
"2024-01-23T00:00:00.000Z";"2024-01-23T00:15:00.000Z";12409.9
"2024-01-23T00:15:00.000Z";"2024-01-23T00:30:00.000Z";12392
"2024-01-23T00:30:00.000Z";"2024-01-23T00:45:00.000Z";12361.5
"2024-01-23T00:45:00.000Z";"2024-01-23T01:00:00.000Z";12349.1
"2024-01-23T01:00:00.000Z";"2024-01-23T01:15:00.000Z";12350
"2024-01-23T01:15:00.000Z";"2024-01-23T01:30:00.000Z";12328.9
"2024-01-23T01:30:00.000Z";"2024-01-23T01:45:00.000Z";12317.6
"2024-01-23T01:45:00.000Z";"2024-01-23T02:00:00.000Z";12284.4
"2024-01-23T02:00:00.000Z";"2024-01-23T02:15:00.000Z";12227.3
"2024-01-23T02:15:00.000Z";"2024-01-23T02:30:00.000Z";12219
"2024-01-23T02:30:00.000Z";"2024-01-23T02:45:00.000Z";12243.5
"2024-01-23T02:45:00.000Z";"2024-01-23T03:00:00.000Z";12271.5
"2024-01-23T03:00:00.000Z";"2024-01-23T03:15:00.000Z";12290.7
"2024-01-23T03:15:00.000Z";"2024-01-23T03:30:00.000Z";12301.1
"2024-01-23T03:30:00.000Z";"2024-01-23T03:45:00.000Z";12299.7
"2024-01-23T03:45:00.000Z";"2024-01-23T04:00:00.000Z";12330.7
"2024-01-23T04:00:00.000Z";"2024-01-23T04:15:00.000Z";12381.5
"2024-01-23T04:15:00.000Z";"2024-01-23T04:30:00.000Z";12399.8
"2024-01-23T04:30:00.000Z";"2024-01-23T04:45:00.000Z";12410.9
"2024-01-23T04:45:00.000Z";"2024-01-23T05:00:00.000Z";12400
"2024-01-23T05:00:00.000Z";"2024-01-23T05:15:00.000Z";12414.9
"2024-01-23T05:15:00.000Z";"2024-01-23T05:30:00.000Z";12487.8
"2024-01-23T05:30:00.000Z";"2024-01-23T05:45:00.000Z";12491.2
"2024-01-23T05:45:00.000Z";"2024-01-23T06:00:00.000Z";12475.8
"2024-01-23T06:00:00.000Z";"2024-01-23T06:15:00.000Z";12554.7
"2024-01-23T06:15:00.000Z";"2024-01-23T06:30:00.000Z";12615.3
"2024-01-23T06:30:00.000Z";"2024-01-23T06:45:00.000Z";12548.3
"2024-01-23T06:45:00.000Z";"2024-01-23T07:00:00.000Z";12494.1
"2024-01-23T07:00:00.000Z";"2024-01-23T07:15:00.000Z";12499.5
"2024-01-23T07:15:00.000Z";"2024-01-23T07:30:00.000Z";12494.9
"2024-01-23T07:30:00.000Z";"2024-01-23T07:45:00.000Z";12472.6
"2024-01-23T07:45:00.000Z";"2024-01-23T08:00:00.000Z";12516.2
"2024-01-23T08:00:00.000Z";"2024-01-23T08:15:00.000Z";12565.6
"2024-01-23T08:15:00.000Z";"2024-01-23T08:30:00.000Z";12529.9
"2024-01-23T08:30:00.000Z";"2024-01-23T08:45:00.000Z";12477.2
"2024-01-23T08:45:00.000Z";"2024-01-23T09:00:00.000Z";12370.7
"2024-01-23T09:00:00.000Z";"2024-01-23T09:15:00.000Z";12252.4
"2024-01-23T09:15:00.000Z";"2024-01-23T09:30:00.000Z";12166.2
"2024-01-23T09:30:00.000Z";"2024-01-23T09:45:00.000Z";12104.5
"2024-01-23T09:45:00.000Z";"2024-01-23T10:00:00.000Z";12087.2
"2024-01-23T10:00:00.000Z";"2024-01-23T10:15:00.000Z";12033.4
"2024-01-23T10:15:00.000Z";"2024-01-23T10:30:00.000Z";11958.6
"2024-01-23T10:30:00.000Z";"2024-01-23T10:45:00.000Z";11843
"2024-01-23T10:45:00.000Z";"2024-01-23T11:00:00.000Z";11781.1
"2024-01-23T11:00:00.000Z";"2024-01-23T11:15:00.000Z";11779.4
"2024-01-23T11:15:00.000Z";"2024-01-23T11:30:00.000Z";11761.6
"2024-01-23T11:30:00.000Z";"2024-01-23T11:45:00.000Z";11705
"2024-01-23T11:45:00.000Z";"2024-01-23T12:00:00.000Z";11653.5
"2024-01-23T12:00:00.000Z";"2024-01-23T12:15:00.000Z";11584.6
"2024-01-23T12:15:00.000Z";"2024-01-23T12:30:00.000Z";11485.8
"2024-01-23T12:30:00.000Z";"2024-01-23T12:45:00.000Z";11381.2
"2024-01-23T12:45:00.000Z";"2024-01-23T13:00:00.000Z";11338.4
"2024-01-23T13:00:00.000Z";"2024-01-23T13:15:00.000Z";11293.2
"2024-01-23T13:15:00.000Z";"2024-01-23T13:30:00.000Z";11105.2
"2024-01-23T13:30:00.000Z";"2024-01-23T13:45:00.000Z";10913.9
"2024-01-23T13:45:00.000Z";"2024-01-23T14:00:00.000Z";10835.1
"2024-01-23T14:00:00.000Z";"2024-01-23T14:15:00.000Z";10737.5
"2024-01-23T14:15:00.000Z";"2024-01-23T14:30:00.000Z";10624.9
"2024-01-23T14:30:00.000Z";"2024-01-23T14:45:00.000Z";10617.8
"2024-01-23T14:45:00.000Z";"2024-01-23T15:00:00.000Z";10700.3
"2024-01-23T15:00:00.000Z";"2024-01-23T15:15:00.000Z";10682.7
"2024-01-23T15:15:00.000Z";"2024-01-23T15:30:00.000Z";10606.7
"2024-01-23T15:30:00.000Z";"2024-01-23T15:45:00.000Z";10591.9
"2024-01-23T15:45:00.000Z";"2024-01-23T16:00:00.000Z";10586.3
"2024-01-23T16:00:00.000Z";"2024-01-23T16:15:00.000Z";10595.1
"2024-01-23T16:15:00.000Z";"2024-01-23T16:30:00.000Z";10607.1
"2024-01-23T16:30:00.000Z";"2024-01-23T16:45:00.000Z";10584.8
"2024-01-23T16:45:00.000Z";"2024-01-23T17:00:00.000Z";10547.6
"2024-01-23T17:00:00.000Z";"2024-01-23T17:15:00.000Z";10568.9
"2024-01-23T17:15:00.000Z";"2024-01-23T17:30:00.000Z";10676.8
"2024-01-23T17:30:00.000Z";"2024-01-23T17:45:00.000Z";10804.3
"2024-01-23T17:45:00.000Z";"2024-01-23T18:00:00.000Z";10868.5
"2024-01-23T18:00:00.000Z";"2024-01-23T18:15:00.000Z";10873.9
"2024-01-23T18:15:00.000Z";"2024-01-23T18:30:00.000Z";10859
"2024-01-23T18:30:00.000Z";"2024-01-23T18:45:00.000Z";10788.2
"2024-01-23T18:45:00.000Z";"2024-01-23T19:00:00.000Z";10732.9
"2024-01-23T19:00:00.000Z";"2024-01-23T19:15:00.000Z";10722.1
"2024-01-23T19:15:00.000Z";"2024-01-23T19:30:00.000Z";10719.1
"2024-01-23T19:30:00.000Z";"2024-01-23T19:45:00.000Z";10805.2
"2024-01-23T19:45:00.000Z";"2024-01-23T20:00:00.000Z";10860.8
"2024-01-23T20:00:00.000Z";"2024-01-23T20:15:00.000Z";10747.1
"2024-01-23T20:15:00.000Z";"2024-01-23T20:30:00.000Z";10621
"2024-01-23T20:30:00.000Z";"2024-01-23T20:45:00.000Z";10501.9
"2024-01-23T20:45:00.000Z";"2024-01-23T21:00:00.000Z";10403.1
"2024-01-23T21:00:00.000Z";"2024-01-23T21:15:00.000Z";10355.3
"2024-01-23T21:15:00.000Z";"2024-01-23T21:30:00.000Z";10232.4
"2024-01-23T21:30:00.000Z";"2024-01-23T21:45:00.000Z";10062.4
"2024-01-23T21:45:00.000Z";"2024-01-23T22:00:00.000Z";9786.79
"2024-01-23T22:00:00.000Z";"2024-01-23T22:15:00.000Z";9427.22
"2024-01-23T22:15:00.000Z";"2024-01-23T22:30:00.000Z";9185.94
"2024-01-23T22:30:00.000Z";"2024-01-23T22:45:00.000Z";9052.6
"2024-01-23T22:45:00.000Z";"2024-01-23T23:00:00.000Z";8916.65
"2024-01-23T23:00:00.000Z";"2024-01-23T23:15:00.000Z";8733.27
"2024-01-23T23:15:00.000Z";"2024-01-23T23:30:00.000Z";8586.72
"2024-01-23T23:30:00.000Z";"2024-01-23T23:45:00.000Z";8513.56
"2024-01-23T23:45:00.000Z";"2024-01-24T00:00:00.000Z";8425.06
"2024-01-24T00:00:00.000Z";"2024-01-24T00:15:00.000Z";8331.83
"2024-01-24T00:15:00.000Z";"2024-01-24T00:30:00.000Z";8299.93
"2024-01-24T00:30:00.000Z";"2024-01-24T00:45:00.000Z";8339.72
"2024-01-24T00:45:00.000Z";"2024-01-24T01:00:00.000Z";8350.86
"2024-01-24T01:00:00.000Z";"2024-01-24T01:15:00.000Z";8328.36
"2024-01-24T01:15:00.000Z";"2024-01-24T01:30:00.000Z";8264.5
"2024-01-24T01:30:00.000Z";"2024-01-24T01:45:00.000Z";8197.02
"2024-01-24T01:45:00.000Z";"2024-01-24T02:00:00.000Z";8157.8
"2024-01-24T02:00:00.000Z";"2024-01-24T02:15:00.000Z";8114.06
"2024-01-24T02:15:00.000Z";"2024-01-24T02:30:00.000Z";8063.86
"2024-01-24T02:30:00.000Z";"2024-01-24T02:45:00.000Z";8035.52
"2024-01-24T02:45:00.000Z";"2024-01-24T03:00:00.000Z";8032.69
"2024-01-24T03:00:00.000Z";"2024-01-24T03:15:00.000Z";8039.64
"2024-01-24T03:15:00.000Z";"2024-01-24T03:30:00.000Z";8077.4
"2024-01-24T03:30:00.000Z";"2024-01-24T03:45:00.000Z";8167.46
"2024-01-24T03:45:00.000Z";"2024-01-24T04:00:00.000Z";8384.61
"2024-01-24T04:00:00.000Z";"2024-01-24T04:15:00.000Z";8610.99
"2024-01-24T04:15:00.000Z";"2024-01-24T04:30:00.000Z";8708.62
"2024-01-24T04:30:00.000Z";"2024-01-24T04:45:00.000Z";8748.66
"2024-01-24T04:45:00.000Z";"2024-01-24T05:00:00.000Z";8867.08
"2024-01-24T05:00:00.000Z";"2024-01-24T05:15:00.000Z";9116
"2024-01-24T05:15:00.000Z";"2024-01-24T05:30:00.000Z";9286.96
"2024-01-24T05:30:00.000Z";"2024-01-24T05:45:00.000Z";9356.42
"2024-01-24T05:45:00.000Z";"2024-01-24T06:00:00.000Z";9402.69
"2024-01-24T06:00:00.000Z";"2024-01-24T06:15:00.000Z";9500.56
"2024-01-24T06:15:00.000Z";"2024-01-24T06:30:00.000Z";9556.88
"2024-01-24T06:30:00.000Z";"2024-01-24T06:45:00.000Z";9580.15
"2024-01-24T06:45:00.000Z";"2024-01-24T07:00:00.000Z";9602.53
"2024-01-24T07:00:00.000Z";"2024-01-24T07:15:00.000Z";9612.03
"2024-01-24T07:15:00.000Z";"2024-01-24T07:30:00.000Z";9612.68
"2024-01-24T07:30:00.000Z";"2024-01-24T07:45:00.000Z";9656.04
"2024-01-24T07:45:00.000Z";"2024-01-24T08:00:00.000Z";9705.49
"2024-01-24T08:00:00.000Z";"2024-01-24T08:15:00.000Z";9661.96
"2024-01-24T08:15:00.000Z";"2024-01-24T08:30:00.000Z";9600.53
"2024-01-24T08:30:00.000Z";"2024-01-24T08:45:00.000Z";9570.1
"2024-01-24T08:45:00.000Z";"2024-01-24T09:00:00.000Z";9496.06
"2024-01-24T09:00:00.000Z";"2024-01-24T09:15:00.000Z";9417.11
"2024-01-24T09:15:00.000Z";"2024-01-24T09:30:00.000Z";9364.87
"2024-01-24T09:30:00.000Z";"2024-01-24T09:45:00.000Z";9330.6
"2024-01-24T09:45:00.000Z";"2024-01-24T10:00:00.000Z";9280.42
"2024-01-24T10:00:00.000Z";"2024-01-24T10:15:00.000Z";9248.04
"2024-01-24T10:15:00.000Z";"2024-01-24T10:30:00.000Z";9261.81
"2024-01-24T10:30:00.000Z";"2024-01-24T10:45:00.000Z";9285.7
"2024-01-24T10:45:00.000Z";"2024-01-24T11:00:00.000Z";9311.2
"2024-01-24T11:00:00.000Z";"2024-01-24T11:15:00.000Z";9322.28
"2024-01-24T11:15:00.000Z";"2024-01-24T11:30:00.000Z";9288.75
"2024-01-24T11:30:00.000Z";"2024-01-24T11:45:00.000Z";9222.13
"2024-01-24T11:45:00.000Z";"2024-01-24T12:00:00.000Z";9161.91
"2024-01-24T12:00:00.000Z";"2024-01-24T12:15:00.000Z";9174.9
"2024-01-24T12:15:00.000Z";"2024-01-24T12:30:00.000Z";9242.84
"2024-01-24T12:30:00.000Z";"2024-01-24T12:45:00.000Z";9308.33
"2024-01-24T12:45:00.000Z";"2024-01-24T13:00:00.000Z";9381.93
"2024-01-24T13:00:00.000Z";"2024-01-24T13:15:00.000Z";9426.65
"2024-01-24T13:15:00.000Z";"2024-01-24T13:30:00.000Z";9399.94
"2024-01-24T13:30:00.000Z";"2024-01-24T13:45:00.000Z";9364.54
"2024-01-24T13:45:00.000Z";"2024-01-24T14:00:00.000Z";9376.13
"2024-01-24T14:00:00.000Z";"2024-01-24T14:15:00.000Z";9409.36
"2024-01-24T14:15:00.000Z";"2024-01-24T14:30:00.000Z";9424.14
"2024-01-24T14:30:00.000Z";"2024-01-24T14:45:00.000Z";9421.34
"2024-01-24T14:45:00.000Z";"2024-01-24T15:00:00.000Z";9485.58
"2024-01-24T15:00:00.000Z";"2024-01-24T15:15:00.000Z";9593.12
"2024-01-24T15:15:00.000Z";"2024-01-24T15:30:00.000Z";9657.07
"2024-01-24T15:30:00.000Z";"2024-01-24T15:45:00.000Z";9693.78
"2024-01-24T15:45:00.000Z";"2024-01-24T16:00:00.000Z";9651.38
"2024-01-24T16:00:00.000Z";"2024-01-24T16:15:00.000Z";9583.17
"2024-01-24T16:15:00.000Z";"2024-01-24T16:30:00.000Z";9522.5
"2024-01-24T16:30:00.000Z";"2024-01-24T16:45:00.000Z";9444.61
"2024-01-24T16:45:00.000Z";"2024-01-24T17:00:00.000Z";9474.97
"2024-01-24T17:00:00.000Z";"2024-01-24T17:15:00.000Z";9524.38
"2024-01-24T17:15:00.000Z";"2024-01-24T17:30:00.000Z";9556.25
"2024-01-24T17:30:00.000Z";"2024-01-24T17:45:00.000Z";9574.86
"2024-01-24T17:45:00.000Z";"2024-01-24T18:00:00.000Z";9570.65
"2024-01-24T18:00:00.000Z";"2024-01-24T18:15:00.000Z";9522.13
"2024-01-24T18:15:00.000Z";"2024-01-24T18:30:00.000Z";9442.26
"2024-01-24T18:30:00.000Z";"2024-01-24T18:45:00.000Z";9403.81
"2024-01-24T18:45:00.000Z";"2024-01-24T19:00:00.000Z";9428.58
"2024-01-24T19:00:00.000Z";"2024-01-24T19:15:00.000Z";9467.62
"2024-01-24T19:15:00.000Z";"2024-01-24T19:30:00.000Z";9458.89
"2024-01-24T19:30:00.000Z";"2024-01-24T19:45:00.000Z";9438.67
"2024-01-24T19:45:00.000Z";"2024-01-24T20:00:00.000Z";9413.98
"2024-01-24T20:00:00.000Z";"2024-01-24T20:15:00.000Z";9406.33
"2024-01-24T20:15:00.000Z";"2024-01-24T20:30:00.000Z";9404.56
"2024-01-24T20:30:00.000Z";"2024-01-24T20:45:00.000Z";9405.28
"2024-01-24T20:45:00.000Z";"2024-01-24T21:00:00.000Z";9389.31
"2024-01-24T21:00:00.000Z";"2024-01-24T21:15:00.000Z";9265.03
"2024-01-24T21:15:00.000Z";"2024-01-24T21:30:00.000Z";9085.72
"2024-01-24T21:30:00.000Z";"2024-01-24T21:45:00.000Z";9025.94
"2024-01-24T21:45:00.000Z";"2024-01-24T22:00:00.000Z";8965.97
"2024-01-24T22:00:00.000Z";"2024-01-24T22:15:00.000Z";8866.51
"2024-01-24T22:15:00.000Z";"2024-01-24T22:30:00.000Z";8843.41
"2024-01-24T22:30:00.000Z";"2024-01-24T22:45:00.000Z";8893.34
"2024-01-24T22:45:00.000Z";"2024-01-24T23:00:00.000Z";8910.77
"2024-01-24T23:00:00.000Z";"2024-01-24T23:15:00.000Z";8898.72
"2024-01-24T23:15:00.000Z";"2024-01-24T23:30:00.000Z";8867.69
"2024-01-24T23:30:00.000Z";"2024-01-24T23:45:00.000Z";8868.63
"2024-01-24T23:45:00.000Z";"2024-01-25T00:00:00.000Z";8897.67
"2024-01-25T00:00:00.000Z";"2024-01-25T00:15:00.000Z";8914.95
"2024-01-25T00:15:00.000Z";"2024-01-25T00:30:00.000Z";8860.67
"2024-01-25T00:30:00.000Z";"2024-01-25T00:45:00.000Z";8789.97
"2024-01-25T00:45:00.000Z";"2024-01-25T01:00:00.000Z";8704.83
"2024-01-25T01:00:00.000Z";"2024-01-25T01:15:00.000Z";8608.98
"2024-01-25T01:15:00.000Z";"2024-01-25T01:30:00.000Z";8588.63
"2024-01-25T01:30:00.000Z";"2024-01-25T01:45:00.000Z";8612.76
"2024-01-25T01:45:00.000Z";"2024-01-25T02:00:00.000Z";8662.3
"2024-01-25T02:00:00.000Z";"2024-01-25T02:15:00.000Z";8692.62
"2024-01-25T02:15:00.000Z";"2024-01-25T02:30:00.000Z";8699.67
"2024-01-25T02:30:00.000Z";"2024-01-25T02:45:00.000Z";8719.81
"2024-01-25T02:45:00.000Z";"2024-01-25T03:00:00.000Z";8739.78
"2024-01-25T03:00:00.000Z";"2024-01-25T03:15:00.000Z";8743.36
"2024-01-25T03:15:00.000Z";"2024-01-25T03:30:00.000Z";8769.59
"2024-01-25T03:30:00.000Z";"2024-01-25T03:45:00.000Z";8819.28
"2024-01-25T03:45:00.000Z";"2024-01-25T04:00:00.000Z";8901.54
"2024-01-25T04:00:00.000Z";"2024-01-25T04:15:00.000Z";9020.46
"2024-01-25T04:15:00.000Z";"2024-01-25T04:30:00.000Z";9118.58
"2024-01-25T04:30:00.000Z";"2024-01-25T04:45:00.000Z";9212.56
"2024-01-25T04:45:00.000Z";"2024-01-25T05:00:00.000Z";9389.64
"2024-01-25T05:00:00.000Z";"2024-01-25T05:15:00.000Z";9661.3
"2024-01-25T05:15:00.000Z";"2024-01-25T05:30:00.000Z";9868.3
"2024-01-25T05:30:00.000Z";"2024-01-25T05:45:00.000Z";9953.69
"2024-01-25T05:45:00.000Z";"2024-01-25T06:00:00.000Z";10093.5
"2024-01-25T06:00:00.000Z";"2024-01-25T06:15:00.000Z";10264.1
"2024-01-25T06:15:00.000Z";"2024-01-25T06:30:00.000Z";10297.4
"2024-01-25T06:30:00.000Z";"2024-01-25T06:45:00.000Z";10307.1
"2024-01-25T06:45:00.000Z";"2024-01-25T07:00:00.000Z";10278.3
"2024-01-25T07:00:00.000Z";"2024-01-25T07:15:00.000Z";10176.9
"2024-01-25T07:15:00.000Z";"2024-01-25T07:30:00.000Z";10179.9
"2024-01-25T07:30:00.000Z";"2024-01-25T07:45:00.000Z";10253.8
"2024-01-25T07:45:00.000Z";"2024-01-25T08:00:00.000Z";10307.6
"2024-01-25T08:00:00.000Z";"2024-01-25T08:15:00.000Z";10381.7
"2024-01-25T08:15:00.000Z";"2024-01-25T08:30:00.000Z";10460.6
"2024-01-25T08:30:00.000Z";"2024-01-25T08:45:00.000Z";10517.6
"2024-01-25T08:45:00.000Z";"2024-01-25T09:00:00.000Z";10575.5
"2024-01-25T09:00:00.000Z";"2024-01-25T09:15:00.000Z";10597.4
"2024-01-25T09:15:00.000Z";"2024-01-25T09:30:00.000Z";10604.8
"2024-01-25T09:30:00.000Z";"2024-01-25T09:45:00.000Z";10628.9
"2024-01-25T09:45:00.000Z";"2024-01-25T10:00:00.000Z";10625.5
"2024-01-25T10:00:00.000Z";"2024-01-25T10:15:00.000Z";10568.4
"2024-01-25T10:15:00.000Z";"2024-01-25T10:30:00.000Z";10536.1
"2024-01-25T10:30:00.000Z";"2024-01-25T10:45:00.000Z";10545.2
"2024-01-25T10:45:00.000Z";"2024-01-25T11:00:00.000Z";10576.9
"2024-01-25T11:00:00.000Z";"2024-01-25T11:15:00.000Z";10558.4
"2024-01-25T11:15:00.000Z";"2024-01-25T11:30:00.000Z";10504.8
"2024-01-25T11:30:00.000Z";"2024-01-25T11:45:00.000Z";10469.7
"2024-01-25T11:45:00.000Z";"2024-01-25T12:00:00.000Z";10420.8
"2024-01-25T12:00:00.000Z";"2024-01-25T12:15:00.000Z";10378.7
"2024-01-25T12:15:00.000Z";"2024-01-25T12:30:00.000Z";10420.9
"2024-01-25T12:30:00.000Z";"2024-01-25T12:45:00.000Z";10433.2
"2024-01-25T12:45:00.000Z";"2024-01-25T13:00:00.000Z";10387.8
"2024-01-25T13:00:00.000Z";"2024-01-25T13:15:00.000Z";10403.4
"2024-01-25T13:15:00.000Z";"2024-01-25T13:30:00.000Z";10460.4
"2024-01-25T13:30:00.000Z";"2024-01-25T13:45:00.000Z";10489.4
"2024-01-25T13:45:00.000Z";"2024-01-25T14:00:00.000Z";10503.3
"2024-01-25T14:00:00.000Z";"2024-01-25T14:15:00.000Z";10523.2
"2024-01-25T14:15:00.000Z";"2024-01-25T14:30:00.000Z";10542.3
"2024-01-25T14:30:00.000Z";"2024-01-25T14:45:00.000Z";10539.8
"2024-01-25T14:45:00.000Z";"2024-01-25T15:00:00.000Z";10551.7
"2024-01-25T15:00:00.000Z";"2024-01-25T15:15:00.000Z";10544.6
"2024-01-25T15:15:00.000Z";"2024-01-25T15:30:00.000Z";10508.4
"2024-01-25T15:30:00.000Z";"2024-01-25T15:45:00.000Z";10547.3
"2024-01-25T15:45:00.000Z";"2024-01-25T16:00:00.000Z";10619.9
"2024-01-25T16:00:00.000Z";"2024-01-25T16:15:00.000Z";10655.2
"2024-01-25T16:15:00.000Z";"2024-01-25T16:30:00.000Z";10650.2
"2024-01-25T16:30:00.000Z";"2024-01-25T16:45:00.000Z";10620.4
"2024-01-25T16:45:00.000Z";"2024-01-25T17:00:00.000Z";10521.9
"2024-01-25T17:00:00.000Z";"2024-01-25T17:15:00.000Z";10386.5
"2024-01-25T17:15:00.000Z";"2024-01-25T17:30:00.000Z";10306.7
"2024-01-25T17:30:00.000Z";"2024-01-25T17:45:00.000Z";10279.7
"2024-01-25T17:45:00.000Z";"2024-01-25T18:00:00.000Z";10261.3
"2024-01-25T18:00:00.000Z";"2024-01-25T18:15:00.000Z";10197.4
"2024-01-25T18:15:00.000Z";"2024-01-25T18:30:00.000Z";10102
"2024-01-25T18:30:00.000Z";"2024-01-25T18:45:00.000Z";10069.3
"2024-01-25T18:45:00.000Z";"2024-01-25T19:00:00.000Z";10071
"2024-01-25T19:00:00.000Z";"2024-01-25T19:15:00.000Z";10051.9
"2024-01-25T19:15:00.000Z";"2024-01-25T19:30:00.000Z";9996.39
"2024-01-25T19:30:00.000Z";"2024-01-25T19:45:00.000Z";9938.87
"2024-01-25T19:45:00.000Z";"2024-01-25T20:00:00.000Z";9900
"2024-01-25T20:00:00.000Z";"2024-01-25T20:15:00.000Z";9885.85
"2024-01-25T20:15:00.000Z";"2024-01-25T20:30:00.000Z";9911.95
"2024-01-25T20:30:00.000Z";"2024-01-25T20:45:00.000Z";9937.73
"2024-01-25T20:45:00.000Z";"2024-01-25T21:00:00.000Z";9937.54
"2024-01-25T21:00:00.000Z";"2024-01-25T21:15:00.000Z";9973.16
"2024-01-25T21:15:00.000Z";"2024-01-25T21:30:00.000Z";9968.31
"2024-01-25T21:30:00.000Z";"2024-01-25T21:45:00.000Z";9905.69
"2024-01-25T21:45:00.000Z";"2024-01-25T22:00:00.000Z";9750.33
"2024-01-25T22:00:00.000Z";"2024-01-25T22:15:00.000Z";9489.29
"2024-01-25T22:15:00.000Z";"2024-01-25T22:30:00.000Z";9255.71
"2024-01-25T22:30:00.000Z";"2024-01-25T22:45:00.000Z";9139.71
"2024-01-25T22:45:00.000Z";"2024-01-25T23:00:00.000Z";9131.28
"2024-01-25T23:00:00.000Z";"2024-01-25T23:15:00.000Z";9156.87
"2024-01-25T23:15:00.000Z";"2024-01-25T23:30:00.000Z";9136
"2024-01-25T23:30:00.000Z";"2024-01-25T23:45:00.000Z";9101.59
"2024-01-25T23:45:00.000Z";"2024-01-26T00:00:00.000Z";9127.93
"2024-01-26T00:00:00.000Z";"2024-01-26T00:15:00.000Z";9161.48
"2024-01-26T00:15:00.000Z";"2024-01-26T00:30:00.000Z";9149.78
"2024-01-26T00:30:00.000Z";"2024-01-26T00:45:00.000Z";9119.11
"2024-01-26T00:45:00.000Z";"2024-01-26T01:00:00.000Z";9095.23
"2024-01-26T01:00:00.000Z";"2024-01-26T01:15:00.000Z";9093.08
"2024-01-26T01:15:00.000Z";"2024-01-26T01:30:00.000Z";9120.34
"2024-01-26T01:30:00.000Z";"2024-01-26T01:45:00.000Z";9149.77
"2024-01-26T01:45:00.000Z";"2024-01-26T02:00:00.000Z";9183.81
"2024-01-26T02:00:00.000Z";"2024-01-26T02:15:00.000Z";9199.31
"2024-01-26T02:15:00.000Z";"2024-01-26T02:30:00.000Z";9191.6
"2024-01-26T02:30:00.000Z";"2024-01-26T02:45:00.000Z";9222.59
"2024-01-26T02:45:00.000Z";"2024-01-26T03:00:00.000Z";9343.08
"2024-01-26T03:00:00.000Z";"2024-01-26T03:15:00.000Z";9479.51
"2024-01-26T03:15:00.000Z";"2024-01-26T03:30:00.000Z";9536.33
"2024-01-26T03:30:00.000Z";"2024-01-26T03:45:00.000Z";9597.79
"2024-01-26T03:45:00.000Z";"2024-01-26T04:00:00.000Z";9799.13
"2024-01-26T04:00:00.000Z";"2024-01-26T04:15:00.000Z";10024.1
"2024-01-26T04:15:00.000Z";"2024-01-26T04:30:00.000Z";10165.6
"2024-01-26T04:30:00.000Z";"2024-01-26T04:45:00.000Z";10300.3
"2024-01-26T04:45:00.000Z";"2024-01-26T05:00:00.000Z";10472.9
"2024-01-26T05:00:00.000Z";"2024-01-26T05:15:00.000Z";10741.3
"2024-01-26T05:15:00.000Z";"2024-01-26T05:30:00.000Z";10885.5
"2024-01-26T05:30:00.000Z";"2024-01-26T05:45:00.000Z";10918.1
"2024-01-26T05:45:00.000Z";"2024-01-26T06:00:00.000Z";11074.3
"2024-01-26T06:00:00.000Z";"2024-01-26T06:15:00.000Z";11300.2
"2024-01-26T06:15:00.000Z";"2024-01-26T06:30:00.000Z";11478.2
"2024-01-26T06:30:00.000Z";"2024-01-26T06:45:00.000Z";11606.8
"2024-01-26T06:45:00.000Z";"2024-01-26T07:00:00.000Z";11715.7
"2024-01-26T07:00:00.000Z";"2024-01-26T07:15:00.000Z";11856.3
"2024-01-26T07:15:00.000Z";"2024-01-26T07:30:00.000Z";12043.3
"2024-01-26T07:30:00.000Z";"2024-01-26T07:45:00.000Z";12250.2
"2024-01-26T07:45:00.000Z";"2024-01-26T08:00:00.000Z";12434.5
"2024-01-26T08:00:00.000Z";"2024-01-26T08:15:00.000Z";12566.8
"2024-01-26T08:15:00.000Z";"2024-01-26T08:30:00.000Z";12688.3
"2024-01-26T08:30:00.000Z";"2024-01-26T08:45:00.000Z";12872.7
"2024-01-26T08:45:00.000Z";"2024-01-26T09:00:00.000Z";12984.3
"2024-01-26T09:00:00.000Z";"2024-01-26T09:15:00.000Z";13069
"2024-01-26T09:15:00.000Z";"2024-01-26T09:30:00.000Z";13150.7
